id,affinity
4mq2,7.01
3zzh,3.36
5l6h,6.62
1mn9,4.62
4csd,5.91
4j7e,4.85
4n1t,9.10
5oa2,5.01
2ha6,4.32
3f9n,5.89
1iup,2.54
1oi9,7.16
3cvk,8.00
2gfs,6.15
2r6w,9.36
3h30,4.53
2q2a,7.41
1epo,7.96
3lkh,6.10
1q6k,7.59
6fnq,4.59
3ig7,7.20
3c72,4.64
4k4f,6.70
3exf,6.54
6b5a,7.94
4xwk,4.63
8gpb,3.60
3djo,4.39
5owf,5.80
3kqb,9.30
2ydw,7.34
3std,11.11
5jas,5.77
4od9,7.24
4k5n,3.90
4jql,6.00
2x9e,6.74
5db0,7.43
5tya,4.48
4l2l,5.70
1vyf,8.05
5d26,6.09
3m40,6.77
5duc,6.35
5ads,5.67
3dkj,5.70
5g1c,6.85
3b7j,5.17
5wlt,6.81
4eh9,2.26
2jt5,7.74
2h6b,5.39
5kat,4.10
1w6y,5.36
5oug,2.77
2p3g,6.90
5ni5,8.05
2qnz,5.42
2dq7,8.32
2h42,8.62
6d5j,6.34
4uct,3.12
2wsx,2.41
3zpt,8.51
4ght,5.78
3bxg,4.96
5ajx,7.96
3f38,2.62
6hm2,7.33
3tiy,4.77
1ezf,7.25
3i73,5.49
2rfn,8.30
2vnm,8.52
4mw9,7.02
4y73,9.52
6eq8,8.00
3vjk,9.43
5aep,7.17
5duw,3.29
6f5u,3.54
4ido,4.93
4ucs,4.21
3w5t,4.52
2yz3,6.66
2r0u,9.00
5nvy,6.12
5e1e,7.66
3zs0,6.70
1q6j,7.80
5aic,4.30
3lcv,4.74
3g0g,8.30
4mka,9.00
3k84,8.52
5n4t,5.97
5m0d,6.09
1a28,8.29
4og8,7.25
3q44,6.31
4i06,7.17
3ddp,7.14
3d9v,8.22
5am2,5.01
3oaw,8.15
4qiy,7.30
6fe1,8.48
4uv9,6.01
1ie9,10.19
4b5d,7.89
4djo,11.52
1wqv,6.89
4awf,5.57
1w5v,8.15
5yhg,6.02
5ncq,6.96
3d7h,10.22
1ros,8.77
5opb,7.62
2i5f,5.12
3c84,7.85
5yto,4.48
2wo9,7.21
5e0a,6.59
1i48,5.70
4p1r,8.39
2r75,6.15
4a6b,8.38
1fcx,7.19
2wu7,6.28
2pvu,6.31
5e0j,5.21
5ea3,8.77
3vw7,8.10
4llp,4.80
6bgv,6.74
3lpb,7.38
2ww2,4.85
1jq3,6.70
3uoj,7.29
4ywa,7.55
3fui,6.80
1owd,8.20
4b1j,7.30
3ch9,3.30
4yvc,5.96
5tt7,7.89
1xpc,8.77
3kah,6.59
6g37,7.37
4wkn,9.72
3wd1,7.66
1i33,4.12
5t8j,9.00
2vo7,6.77
1ssq,6.00
4gzp,7.84
4kz7,2.49
5v5d,5.27
5ehe,8.32
1erq,7.89
3kmx,4.82
5llm,5.35
1gz4,3.70
1cj1,8.80
5kw2,9.09
5ke0,9.70
1ftm,7.61
4wov,7.14
3clp,3.69
6ful,4.92
3ps1,10.17
6afa,5.49
1tv6,5.40
3u9c,5.89
6ey9,5.91
5fs5,6.69
5bqg,4.76
1efy,8.22
1a4r,6.66
1ybg,4.80
5yl2,4.50
4mk1,4.80
1cet,2.89
2vur,4.52
6awn,9.20
4x7j,7.39
4fyo,7.33
4xbo,4.59
3t4v,6.30
4y2q,2.92
4ibi,4.14
1sc8,7.44
2q1l,7.91
6cve,6.80
2cgr,7.28
3atu,8.30
3sh1,7.39
3tfv,7.10
3qip,6.89
3pxy,5.23
3c56,7.89
1fj4,4.59
4l9i,4.89
1ttm,7.35
4nw7,6.63
3wk8,4.31
5kde,3.89
1j5i,3.64
1o3g,7.96
3wto,6.92
5am5,5.74
3rzi,5.33
5lws,3.94
5zzw,5.51
4zyz,7.17
4pnu,4.89
3le6,7.46
1vij,9.52
4hy1,8.70
5lz4,5.70
1dud,4.82
5lsg,5.40
1c5x,6.68
5t5g,5.89
3hio,6.52
4hys,7.26
5hrx,5.29
5dp4,4.20
2yi0,8.12
2uw4,5.28
1w22,6.76
4rj4,7.80
4o09,7.70
4f65,8.60
4xv1,8.38
2qe5,5.79
3bar,5.70
3udm,4.48
5fhm,5.09
4qer,7.54
1avd,15.00
1wug,5.80
3f8c,7.68
5mwy,7.00
4abu,6.28
4lbp,4.94
3s77,7.21
4fut,6.51
2e2r,8.26
5nvf,7.80
5e28,7.91
4clp,1.27
3uo5,7.41
4bcq,6.83
2qwe,7.48
4w5j,7.24
4kwo,6.45
2pe2,8.40
1q6t,8.30
6cwn,6.65
4fab,8.06
1e3g,9.00
4luz,4.70
4i7m,4.14
5bqi,9.05
5lsc,4.70
5ug8,8.70
1k6c,7.48
4re2,4.98
2xpk,11.30
6dxg,4.85
2zaz,6.40
4w9o,7.77
3c2o,3.35
3fci,5.89
4eh7,3.28
4o0y,7.22
2w6m,4.67
5fol,3.67
1w6r,6.15
5ieg,5.74
3mkn,4.12
4gz3,5.74
5c4l,5.64
4gw8,6.06
2yof,4.60
6guc,7.60
4aoc,4.27
4qzw,5.15
3dsz,7.77
4jxw,4.72
3rt6,7.15
4l0l,7.27
6b4n,10.55
5eqq,8.17
4b7r,9.64
5jyp,7.00
2z4o,9.57
5v7t,6.21
1t5f,4.22
4unq,6.62
5wip,4.71
3ejq,8.57
4xm6,4.05
6gu3,5.36
4rt0,5.50
4cxw,6.09
3g35,4.68
5l8o,3.38
5vio,8.62
3eta,7.85
5f60,7.37
5i3w,9.22
6gbx,7.70
6ezq,4.66
2aac,2.22
1cgl,6.87
5hkm,7.89
3hfb,7.52
2pj3,8.18
1apb,5.82
3rxb,2.66
1skj,5.15
1oxr,5.19
2yit,9.54
1oko,4.54
6hoy,4.48
1v1m,3.94
1g2l,7.24
5c7d,5.11
2wei,8.47
6b95,5.15
2aqb,3.30
2sfp,1.70
1au2,7.89
2qbu,6.19
5l8y,6.40
3gi4,10.80
3mj1,7.82
6g2n,7.14
5sxk,4.70
5m51,4.72
1rs2,4.30
4wz8,7.21
2i2c,4.70
4cu8,4.47
3hqw,7.46
2y7i,5.54
6g98,6.15
4ui5,6.78
5dri,7.70
2p09,6.35
3pix,7.00
4zg6,6.33
1mui,11.89
5fcw,6.52
6h96,8.68
4w9d,4.99
5vgo,8.70
3s9t,6.82
3fue,2.82
1tka,6.10
5e2l,4.03
1tys,5.49
2j4k,4.85
3qup,6.32
3tne,5.72
3pxq,4.43
4b78,5.00
3a6t,7.28
5svk,8.48
2y76,6.36
1y2j,7.48
5nfh,7.74
3k3h,7.06
4xh6,5.57
5hcv,8.70
4e3l,8.52
4mwq,9.10
3a1d,4.12
3vuc,9.05
3di6,7.00
1rjk,10.00
2gg5,6.60
2ww0,5.30
1owk,7.63
3h8b,6.29
1hrn,8.05
2clx,4.88
4zlo,4.92
3r4o,8.15
2ptz,7.82
6bec,4.01
2fjm,6.85
1qy2,5.74
3wka,4.54
3il5,5.80
5fah,6.15
5hng,4.03
3nba,3.41
4zcw,7.37
1yxd,5.30
6hx5,5.66
3du8,6.84
3uh4,7.96
5hmi,7.82
5ty9,5.21
6dkb,9.15
3f3w,7.47
5dia,10.46
2v16,8.22
4ycv,5.82
3t3d,4.91
2e93,6.96
4xy2,8.10
5y0z,6.34
5fsy,5.89
3i7c,7.74
4zbf,7.13
5vd0,6.49
5thj,2.87
4nwd,5.40
1wbs,6.20
1acj,8.09
3p5l,7.39
1gwv,2.57
2mov,7.40
1uu9,5.40
1bnt,9.80
4ybj,9.28
4idv,7.40
4lj5,6.29
4mq1,7.92
3wf7,6.69
3ouj,6.05
4a4o,8.05
4m8e,7.89
3ati,3.73
4ktc,9.00
5jfr,8.30
4pni,6.09
5t37,6.62
5g2b,7.00
2ovx,8.70
4ayr,7.00
5i9z,8.05
1ibg,8.55
3w2r,7.72
4lqg,8.89
4i7k,3.04
4qgi,3.90
4nzo,6.77
5nhj,8.27
4jpy,4.43
5ij7,8.51
1yvf,7.00
1c5c,6.96
5mb1,6.60
5t2i,8.70
1cbr,9.40
5cst,6.96
3q3t,7.43
4qms,5.13
2oq6,3.60
4ks5,6.89
5fnr,4.23
4nrb,4.42
5eiw,2.05
6q74,8.20
4zyw,7.17
5ezh,4.62
3s68,8.66
3ti5,8.95
5jt2,7.47
3a9i,4.15
2f9k,7.07
4qjw,7.80
4kif,4.84
3ken,5.40
4ejl,5.14
1h7a,4.72
1ctu,11.92
5qaf,3.51
5eds,5.54
2ggb,4.92
4yee,6.49
3sxf,8.60
5nxo,8.31
3rk5,5.40
2qwg,3.64
3as0,4.55
4dfg,11.74
2ai7,6.40
5i3x,8.10
2jt6,7.60
3t08,3.04
6eux,5.92
3su0,6.79
1uyg,4.27
1nvr,8.11
3nsh,6.33
2c5o,5.19
6b1f,8.72
5knv,4.87
1a7t,1.64
5jid,3.76
1dbj,7.68
5aqr,3.00
5qab,3.65
5za7,5.87
5ahu,6.78
2xx4,7.10
3bxf,5.54
5kma,4.71
1e2k,4.94
2ybk,4.62
3fxw,5.96
4hj2,2.53
4u82,5.72
2zg1,2.10
3zpr,6.65
4zgk,5.51
2vi5,3.96
2eg7,5.89
3h2a,3.96
3p8e,5.15
4c9x,7.32
1ucn,5.22
1f0r,7.66
3sfi,6.40
5fi7,7.40
1o44,8.52
4a4f,2.88
4ogn,10.00
4ge5,6.57
5zh5,5.33
5b5p,9.70
2cn8,5.46
1uou,7.70
1ztq,8.89
1v48,7.80
4dem,7.55
1q4w,6.46
3w2q,7.18
4kn0,7.40
6cer,5.36
5ti2,4.62
4w9f,5.49
2r64,7.52
3b7r,7.70
5cs3,2.15
5drr,11.46
4x47,2.85
5n2z,5.31
5aqo,2.85
2f7o,7.44
5qb3,4.31
4w9p,7.80
2wb5,9.13
2zv2,6.30
4e1k,6.30
4riu,7.30
1amw,4.54
3bt9,5.71
4gu6,7.36
4qiz,8.15
1rwq,10.00
2xyf,8.44
5fwg,6.72
5kbg,6.11
5l8a,4.91
5ap4,6.46
4xjr,5.32
1rql,2.75
2y8l,5.82
6ey7,4.30
2ylo,4.88
6bqg,8.93
4p44,7.80
4g2r,4.45
4mep,5.33
6c7i,9.42
3rf5,5.63
5ntk,8.01
5uiq,4.26
3zrl,6.80
3h2o,4.59
2wji,5.02
1np0,3.57
6e0q,8.10
2zz2,4.54
4pl0,4.40
3u15,7.11
4ivt,6.00
5jbi,6.92
4b83,5.15
5ioz,4.96
6d50,5.05
4ejn,8.30
3q0z,7.70
6dzq,7.37
1gi7,4.51
4b2l,3.24
3bsc,4.48
4d2w,4.51
1h3c,6.51
2bz6,7.09
4itj,6.42
5ggk,3.54
1q7a,7.19
5aqz,5.48
4pov,8.28
4lwh,7.57
4clz,4.37
1p28,5.42
3ug2,8.25
4ibk,4.30
5e8a,7.47
2vwn,8.00
4mxc,8.17
4yuy,3.34
3qbn,8.23
3fuz,6.54
4q1n,9.70
4lm5,6.82
4d83,7.26
3ook,8.40
5tt8,6.50
5mxv,4.92
2w1e,7.92
1uj6,3.05
2yln,7.68
6b1e,7.47
2x7d,6.70
5ufp,7.37
5op4,6.71
2xjx,9.15
4i6f,8.30
4yik,6.89
4j74,4.59
2nns,6.05
4lv1,7.40
2hqu,5.14
1f4e,2.96
3u81,4.44
2pqj,8.20
3ibu,9.15
3sc1,4.38
1h8l,7.47
5cso,6.03
4la7,6.57
4k10,6.92
5zah,7.28
4m2v,7.44
2cgu,4.87
3itz,8.85
2i4z,5.70
2zc9,6.74
3r9d,4.15
2c02,4.04
4mi6,4.31
4o6e,9.00
1pwy,4.05
3vnt,8.66
1sqc,6.85
2aig,5.00
3cso,5.77
1zp8,8.77
4nwc,5.76
3s9z,6.22
2ydm,7.44
4dr9,8.00
4bfr,7.64
2qnx,5.62
4wr8,6.23
1fcy,8.52
6bgz,6.39
3tcp,8.37
3nuj,9.39
1agm,12.00
4as9,4.79
5cas,8.85
1i72,7.26
1qxz,4.72
3tku,5.72
2e9c,5.96
2opb,8.74
4n1z,9.14
3rde,7.46
5evb,5.00
1cx9,6.75
1a61,8.62
4lhv,10.00
1x7b,8.39
4jfk,6.44
4rce,8.70
5c7b,3.00
5yof,5.82
4qsv,2.00
4q3q,5.89
4zo5,9.82
5mnh,4.68
5alm,6.53
4a9m,6.30
5kzi,10.00
4nj3,6.52
3vru,10.00
3udn,5.15
1h37,7.23
5jgd,7.96
1mdl,3.09
3vhk,4.60
1v2q,4.13
4e4l,8.77
5h09,5.88
3d7z,7.92
4u1b,5.31
2xb9,6.77
2yol,6.89
5khd,5.60
2ewb,6.10
4pp9,7.37
1pro,11.30
4uce,3.17
3ljo,6.62
3m96,7.22
5uxn,4.64
3lcd,7.40
5dh5,9.64
2q2z,8.70
6emh,6.08
5d21,8.38
4ge9,8.80
1g9a,5.30
3kqm,3.77
2jdo,6.64
4bhn,8.20
3hub,8.09
3jqb,6.02
5t1s,7.08
6f3f,4.52
3uok,9.10
1ajx,7.91
4u7q,9.74
2xpb,5.70
1u9e,8.24
5ku9,5.83
1q95,7.57
4jck,2.37
4knm,8.00
5vqv,6.40
2rio,4.69
4ryg,8.10
1kv2,10.00
2f2c,6.35
1yc4,6.55
3dcw,9.00
5sz7,9.70
3axm,5.07
5a3w,5.82
3rjc,5.24
3cd0,7.57
5fun,7.59
5cu4,6.49
1jjk,11.06
4bi1,4.16
4k8s,7.44
3wzj,8.18
4c4f,7.59
1msm,10.48
4muv,5.76
4rss,8.77
2cex,4.70
6cjh,5.42
6hai,7.94
2z3z,4.31
2iko,5.45
1e72,3.22
3lpj,6.92
5a09,8.46
4wwn,6.07
4f1s,8.70
4ht2,6.54
2h4k,5.49
4qmp,7.85
2hfp,8.52
4rxe,6.64
1zvx,9.22
3kce,4.80
5inh,6.00
3kwz,8.40
4xhl,4.43
4w4s,5.02
6b7d,4.28
3jrs,4.28
5izq,8.52
5n55,5.99
3s75,6.82
3ai8,3.81
2hhn,7.49
1n9a,8.66
2g9v,5.92
5cc2,4.10
1ela,6.36
2uzl,6.21
5bve,11.00
4ej8,5.39
4h4b,2.70
3pj3,5.25
2ow7,4.85
1gjd,5.22
3zqe,4.23
2gtk,6.60
1v2k,6.19
4zyi,8.10
5nzf,4.03
3w9k,6.32
4yht,9.22
5y3o,6.86
4z84,5.82
1gnn,5.68
5knx,6.10
3h0j,6.49
3mo0,6.81
4bdg,4.12
3ffu,6.44
4io6,4.82
5mes,6.47
6fo9,7.75
2y4a,4.38
6bw2,7.68
5v8v,8.89
2ym5,6.37
4rll,5.02
2zdt,8.02
4qev,7.66
5wag,5.21
5ehn,11.64
2j94,6.27
5dbm,6.46
4gny,4.22
4v24,8.37
6fim,5.85
3ecn,3.16
4pnt,5.82
5op5,6.67
5al2,6.44
2w1f,8.23
5fnu,8.89
5tqe,6.72
3d6p,3.75
4yk5,7.64
5lav,6.09
3roc,8.19
2o8h,7.60
5f62,8.17
5w8h,4.63
4n8q,3.42
2i0v,6.80
4bae,8.52
1mmq,7.52
3sud,9.85
1csh,7.55
4xyc,7.51
2nn8,3.59
6h5w,10.80
3p1d,2.64
3ika,7.85
3u4o,7.28
5w0e,9.03
2buv,4.00
4pvt,6.52
3w8o,7.62
2aay,2.92
5nev,7.36
5wae,6.80
4umu,6.19
4yti,7.89
5fxr,7.42
5qil,11.52
6ei4,5.28
4ts1,4.94
3n3g,7.24
3gwx,5.40
1wbt,6.47
4zwx,8.70
5q0m,8.10
3a3y,9.15
1nki,6.70
1rww,8.30
2xye,8.34
5ism,9.15
2wtx,2.89
1hp5,6.55
1mh5,9.21
5wzt,6.66
1my3,5.40
1ke8,6.00
4puz,8.11
1df8,9.70
1sqn,9.40
4ojq,3.30
1xbc,7.92
5tkd,8.15
5sxn,4.96
4avi,7.63
3i7b,7.18
2oji,7.07
3tpr,7.70
4qp7,5.23
4nka,6.51
5d1t,5.77
2o4p,10.72
3lbk,6.04
6h1i,7.36
1u0h,6.96
5b1s,3.91
3uvq,7.77
3dcr,8.20
3thb,8.70
3pb3,6.22
4occ,8.70
2vba,4.60
4dgr,5.04
3exe,6.96
3bki,5.12
5mqv,8.10
5egu,5.85
2j2u,7.33
4nks,7.17
3b92,8.00
5eqy,8.00
2y1o,5.09
6dj1,10.51
5joh,5.96
1xp0,9.00
2uzo,4.57
5j20,9.14
1sri,6.08
3q8h,4.15
3efj,7.41
5nt0,6.55
4uyd,4.10
4z83,7.40
1u9q,8.33
1g05,8.51
3cth,6.96
5dqc,7.34
5t66,8.43
1elb,7.15
4ybi,6.60
3pch,5.40
3ogx,6.48
2vpn,6.72
4qz3,5.51
4zk5,8.43
1v2s,4.17
2xnp,6.44
4mp7,5.74
4qwx,6.27
5lqf,6.60
4lpg,4.25
1sqq,7.82
3shc,5.72
4n6y,7.04
4umq,5.38
2r9s,6.82
3tfp,6.47
5amg,8.22
5bml,8.00
4elg,8.16
5orh,4.39
2vzr,4.28
6ccs,3.64
5aqp,2.68
1wbn,6.46
2azr,3.64
4u6c,5.00
2vwx,7.40
4msg,10.00
4i1c,8.10
5dkn,3.69
3kqo,3.85
4yv2,7.29
3pcb,2.40
6arv,7.34
4li8,8.12
1ftk,4.84
1rv1,6.85
5in9,6.36
5gjd,7.92
5a5p,4.00
1tfq,7.92
4mse,6.16
6cv8,3.17
5avi,6.06
5nb6,6.30
3ldw,7.97
4qxq,5.70
3wcl,6.59
5toe,5.60
4k6z,8.70
5nvv,6.70
6c7x,7.19
4pzv,5.70
4rlu,4.82
5o11,6.67
6awp,7.16
2vto,6.85
4zy1,8.14
3ggj,6.00
4jlj,6.13
4n1b,5.96
5dyt,7.60
6bh0,6.66
4q6e,6.18
2x6k,5.64
4u5j,5.53
2h2j,5.38
3g08,8.16
5n3v,4.34
1a5h,6.30
3r01,5.24
5vpm,8.80
2w6n,6.90
3jxw,9.00
4uc5,5.48
4jai,8.40
5m7t,5.41
1lv8,5.46
1jzs,6.60
6afd,5.43
5zh2,6.54
3iok,7.96
1p57,4.40
2q9y,4.44
5umw,4.23
6ced,5.82
3sjf,7.64
2vvc,8.52
3pa3,9.00
3opp,6.28
2y7x,8.89
5q0v,7.69
1xhy,6.18
6g46,3.73
5xpo,7.08
6dhc,7.96
5tcc,5.66
4tsx,4.99
4mwr,9.39
6cwf,7.54
4lxk,8.40
6faf,6.51
2hyy,6.77
6bt0,5.68
2i6b,7.17
2yem,7.81
5l99,3.32
6cms,5.82
6aps,6.66
2c5n,6.66
2qln,5.43
1jqe,6.44
5kos,8.82
3u2k,7.52
4li7,6.11
2xxt,8.05
5lwe,9.96
3qck,5.24
2xh5,7.57
2ly0,4.80
1h0r,3.70
5kgx,4.80
2oc0,7.82
4pee,8.32
1bdr,6.68
1tsi,3.48
6d1m,8.20
5meh,6.32
4bbh,7.10
2fb8,9.80
4wx7,7.40
1ctr,6.00
1li6,3.80
4zbi,6.51
5nk3,7.42
3g2h,3.82
5u2f,6.71
5ans,5.69
4d85,6.85
4r07,5.32
6et8,8.25
4y5d,5.92
4qew,7.07
2ggd,3.80
3zh8,6.47
3wcf,7.28
2hwg,3.55
4i3z,4.29
5cp5,5.91
3kqd,9.40
4aze,8.11
4z1j,8.11
2vcx,7.68
1tu6,9.08
3k3g,2.85
4uvx,7.96
5w7u,8.05
1s9t,6.82
2pwr,6.59
3osw,6.15
1o2j,6.92
4c1m,7.80
4gv8,6.49
1my8,7.46
4g34,7.93
6c0t,7.37
4jht,4.99
5zt1,4.67
2fes,9.01
2b55,7.02
4jfi,4.74
1gja,5.42
1mto,6.96
5ega,5.06
5b4l,9.12
2hzy,7.39
1nms,6.70
1k22,8.40
8cpa,9.15
6h29,5.62
5wo4,10.00
4rvk,7.87
1o8b,2.68
5b5g,5.25
4e4a,2.05
2i1r,5.01
3mrv,3.74
5kbq,7.00
6fyl,8.15
3eqb,1.82
5o1s,3.65
4dpy,5.37
7gch,5.70
5a5z,4.08
3at4,8.10
3rxf,2.60
5ix0,6.28
3v3q,6.60
5hva,7.07
5ehq,10.48
2wfg,4.42
3uzj,5.55
6gin,7.49
3hha,7.90
3bex,5.57
3qnd,4.85
2vuk,3.90
2ot1,4.00
1zeo,6.68
3oy3,7.45
4urx,2.89
5enb,3.11
4yuw,5.77
4eok,5.07
3s1y,6.22
3gp0,7.44
3mzc,6.65
4w97,7.10
2sim,3.42
3tv6,8.32
3g6g,8.55
3t84,6.97
4ksy,8.42
6fzu,3.67
5u7k,8.15
3g4g,9.04
1o79,6.39
6am8,4.89
2off,6.52
5lt6,5.41
5n9t,6.66
4j3j,7.51
3dp2,5.82
1dwc,7.41
3db8,7.00
3bho,5.61
5k09,6.00
2ow3,8.52
5v19,3.30
2jfz,5.24
3h1x,5.89
1fcz,9.22
4i54,6.96
1z3v,4.11
2iog,8.10
5n87,9.25
3bxh,4.03
5moe,3.28
2p0x,6.31
3hxd,5.05
2xp8,4.82
3vf3,5.86
3gcv,7.13
4itp,7.27
3unj,4.96
1ppx,7.28
2rip,7.19
4hvd,8.85
5j7f,7.24
4lyw,6.63
3lc3,5.23
2p83,7.96
4eg6,7.37
4m5u,7.96
1fm9,9.00
6hgz,5.97
3el4,7.17
4uvy,8.26
3gnv,7.03
5j9x,7.77
3u0p,5.68
2vex,6.74
2r3g,6.10
5os5,3.39
5umy,6.97
1jao,5.92
2ax6,7.57
4mjq,3.71
3l5b,3.91
3tdc,8.27
6c0u,5.99
5dtr,4.41
2q8h,3.00
4mot,7.30
4v0i,6.33
3ti8,9.05
4h3i,8.52
6c99,5.62
2itt,8.77
4xv3,7.92
4dea,6.59
4qip,5.15
5cbr,5.74
2xk8,5.62
3ogp,7.44
3k5k,7.64
2pe1,8.30
4m7x,4.80
5trs,8.00
5ntt,5.75
1igb,6.40
2iyf,3.75
1x38,8.77
1g98,5.70
4knz,5.07
5fck,8.22
4ceb,2.97
4rd0,6.62
5vrp,8.89
4ie4,5.48
2i03,9.00
6gmq,2.30
4cki,5.96
6gjr,3.74
5h9s,4.06
6fac,6.75
4ddl,8.31
4h4m,8.52
4dpt,7.30
5ufi,8.40
6giu,6.66
6cbh,6.29
3e8n,7.72
4uiy,5.60
1szm,5.53
4iqu,6.24
4dzy,5.62
4mlx,3.19
4i7l,3.99
4tkb,5.59
4std,10.33
3gpo,5.30
3arw,6.15
2zgx,6.74
4yne,8.52
4e70,5.28
3d3p,8.50
3fmz,8.08
3ckt,6.32
4bjb,6.66
1pxl,6.05
4n7e,6.48
3bwk,3.94
2r4f,8.82
3l7g,3.30
5hm3,5.17
2viz,6.22
4qls,7.44
2r5p,8.48
3qi4,3.93
1n7j,6.43
3abt,4.77
3k5f,5.43
3exh,4.88
4gdy,7.08
4tpt,7.04
2vd7,5.38
3eks,5.70
5tq8,7.64
5c2o,4.55
2bmg,7.74
2bpm,8.70
1xa5,6.50
4wt6,7.92
5yia,5.52
5exn,7.64
3h89,7.64
1o4r,2.41
3ama,6.53
3f8e,7.23
1uwu,5.98
2uuo,3.77
5fdr,9.44
5vqx,6.32
2on3,9.00
5ll9,6.08
5c20,6.41
1xxi,5.52
1h1p,4.92
2hmu,7.70
4l7r,5.02
1dub,5.80
3pxz,5.23
5w84,6.44
3rl4,5.42
3g3n,6.29
4nue,6.82
4bcm,6.91
4cst,8.89
3lmk,5.94
2g0h,7.64
3wk9,4.15
5z9e,3.48
3nyn,6.00
4inb,6.05
4cli,8.89
3o9h,12.10
2k2g,8.12
4ez5,6.52
4no1,7.57
3zqt,4.41
4ael,7.92
4eki,10.00
5mkx,4.70
3qd0,8.50
2c6e,9.10
3t9t,8.71
4ehz,8.00
4iqt,6.11
4mg6,5.62
3t3c,10.23
6b7c,5.14
3gqo,5.41
6hvj,7.55
4j1c,7.31
6b5i,5.96
1fbm,6.22
3wf6,7.48
2xyt,6.29
3djq,2.98
2fv9,7.22
4tlr,8.52
3e16,5.24
3upf,6.70
5w0i,8.85
3ess,6.39
2j34,7.82
1jys,3.52
4b9z,4.09
1w0x,5.30
1rwx,7.37
2v3d,3.94
1fvt,7.22
6ck3,7.35
5iu7,8.96
3amb,6.18
5o5a,4.77
1z4u,7.15
3dga,4.52
5l9g,7.70
6gl8,8.61
1b56,6.10
5aad,6.67
3dp4,7.37
1ijr,5.44
2j83,4.21
3l38,7.00
3u90,4.62
5jnn,5.35
2o22,7.17
5nwe,4.88
1hvl,9.95
1mcz,3.00
5ld8,8.05
5nze,6.39
4c3k,4.97
1o0d,8.21
5d6j,4.44
5o7e,8.00
5otz,5.19
4r6w,5.27
4e1n,7.17
5vm6,7.11
4xx3,7.25
4kp6,9.09
4ob0,5.30
3frg,8.40
1mqj,5.32
4awo,7.62
2bed,8.15
6cus,4.89
5fb7,7.89
4w52,3.76
1h61,4.89
3doz,5.70
4crd,7.10
1vyg,8.00
2jgs,6.62
4a7i,8.70
5hex,8.00
4tqn,6.11
3exo,4.62
1y91,7.23
4ptg,8.23
1oe8,5.52
3hkq,5.34
1ui0,7.06
5i5x,6.70
2amt,4.44
3s0j,3.77
3ryw,6.24
6ex0,4.03
4flj,5.13
4io5,5.03
4l4v,5.78
4lps,5.74
3kf7,7.40
1fe3,7.33
3srb,4.19
1bn3,9.89
3kku,5.70
2q6h,3.60
1y1m,1.82
5nt4,7.77
3dtc,7.59
2h44,5.77
1kmy,5.10
4n5d,3.22
3bra,2.70
1ro6,6.46
3m3z,5.73
5ndf,5.85
4jju,6.29
2zn7,7.89
2q38,5.23
1kv1,5.94
5alg,7.52
1g48,8.41
3svv,6.94
3sx9,8.89
1qk3,5.15
5uov,10.60
2xeg,10.70
4hai,8.10
4ehg,7.19
4gto,7.98
3rm4,5.77
6ayh,5.57
4rab,7.40
4h58,6.72
6f9r,4.97
3l4t,5.42
4o3b,6.09
4dko,6.52
2mji,4.25
4qna,4.64
5u0d,4.54
3h2c,3.30
2ff1,8.21
3rtn,7.13
3p3t,7.24
3cic,8.52
5up3,7.90
5u5l,4.85
1qw7,3.60
5izk,6.72
4i12,6.39
1qhc,7.57
6dug,8.27
2gnf,5.22
5fl4,7.00
3hxc,5.28
1gx0,4.22
2l84,7.72
4j3e,7.06
3ckb,2.98
4xo8,8.96
4hhy,8.72
4jxv,4.51
3fw3,7.37
1kfy,5.28
5y7z,7.81
6eku,4.28
1ahx,3.92
4yt6,7.96
4cwb,6.09
4abh,4.15
3sx4,8.52
5lxc,7.97
2w1c,8.00
4bcg,8.15
1i9m,8.48
5tq5,7.23
2xm2,4.62
4xtt,7.37
2g1r,7.70
4jls,5.66
4mrw,3.30
2p59,7.30
1fv9,5.00
4h85,5.15
4zji,6.47
4ttv,6.68
1j36,7.74
4mcd,5.33
2evc,6.54
5ezx,7.06
3fu0,2.28
3kck,9.10
2r2w,4.47
5i29,7.82
1me4,6.84
4ysl,5.80
3qvu,3.55
4uye,8.02
3nyx,7.49
3hq5,7.80
4dkp,5.72
5lgt,6.51
3dcs,7.94
5ov8,4.74
1xh4,7.47
5dx4,6.86
5wb3,7.22
4kyk,4.74
4bgg,7.82
4wlb,6.74
5tci,6.88
5nn6,5.52
5wef,6.44
6g3o,9.24
3fh8,6.74
6fa3,7.42
4ei4,8.74
5wfm,6.52
4jnm,8.52
3a1e,2.66
1rhm,5.76
2yhy,5.60
1pzp,3.31
2or4,5.02
6di1,6.74
1m0b,8.82
2cnf,6.62
5ljt,8.92
4m12,6.05
1gca,6.70
2wf1,8.70
5ewj,6.89
3ivh,7.33
3v66,8.89
3hfj,4.44
4e3j,8.92
5fp0,7.77
1pgp,5.70
1o4a,6.92
1f40,6.00
2qo8,8.47
3cl2,7.59
1lf2,7.52
5lsh,3.39
5eyr,5.30
1z71,9.18
5olk,6.00
2wi5,6.05
3qch,5.48
4eo6,8.70
3jsi,8.68
3e37,5.39
4qwg,5.97
3nb5,7.74
2p3c,7.62
3k39,8.08
4lov,7.77
5f4l,7.62
2qg2,5.40
5wic,4.64
3pd3,4.44
